Review_ID,Rating,Year_Month,Reviewer_Location,Branch,continent
634167802,4,2018-11,Australia,Disneyland_California,Oceania
477923739,4,2017-4,United States,Disneyland_HongKong,Americas
655303646,5,2019-2,Australia,Disneyland_HongKong,Oceania
355071400,4,2016-1,United States,Disneyland_California,Americas
346474622,5,2015-11,Philippines,Disneyland_HongKong,Asia
342959999,5,2016-1,Australia,Disneyland_HongKong,Oceania
157129629,4,2012-5,United States,Disneyland_HongKong,Americas
406674178,5,2016-8,Norway,Disneyland_HongKong,Europe
132599637,5,2012-6,United States,Disneyland_California,Americas
154286653,5,2013-3,United Kingdom,Disneyland_Paris,Europe
23135841,4,missing,United States,Disneyland_California,Americas
305914937,5,2015-9,United States,Disneyland_California,Americas
324637737,4,2015-11,Indonesia,Disneyland_HongKong,Asia
448219320,5,2016-12,Saudi Arabia,Disneyland_Paris,Asia
153652909,4,2013-2,Australia,Disneyland_California,Oceania
555506853,3,2017-12,United States,Disneyland_California,Americas
138667521,4,2012-7,United Kingdom,Disneyland_Paris,Europe
542307073,5,2017-11,United States,Disneyland_California,Americas
444717722,4,2016-12,Australia,Disneyland_California,Oceania
148542445,4,2012-11,United States,Disneyland_California,Americas
238040228,5,2014-3,United States,Disneyland_California,Americas
250865084,3,2015-1,Canada,Disneyland_California,Americas
560997701,4,2017-12,Barbados,Disneyland_Paris,Americas
229102976,4,2014-6,Australia,Disneyland_California,Oceania
606266865,2,2018-8,United Kingdom,Disneyland_HongKong,Europe
341055992,5,2015-12,United Kingdom,Disneyland_Paris,Europe
193849100,5,missing,Singapore,Disneyland_Paris,Asia
265161456,5,2015-2,United States,Disneyland_HongKong,Americas
345713047,4,2015-7,Singapore,Disneyland_HongKong,Asia
281122295,3,2014-10,United States,Disneyland_California,Americas
297435431,5,2015-7,Netherlands,Disneyland_Paris,Europe
664668402,2,2019-4,Singapore,Disneyland_HongKong,Asia
596842021,4,2018-7,Australia,Disneyland_HongKong,Oceania
455827863,5,2016-3,India,Disneyland_HongKong,Asia
187519300,3,2013-12,United States,Disneyland_California,Americas
639950328,4,2018-12,United Kingdom,Disneyland_Paris,Europe
541684570,3,2017-10,Australia,Disneyland_California,Oceania
186861108,5,2013-11,United States,Disneyland_California,Americas
555486328,5,2017-8,United States,Disneyland_California,Americas
286453757,5,2015-5,United States,Disneyland_California,Americas
196486400,3,2014-3,United States,Disneyland_California,Americas
373308608,5,2016-5,South Korea,Disneyland_HongKong,Asia
248574825,5,2014-12,Indonesia,Disneyland_HongKong,Asia
576865523,4,2018-4,United Kingdom,Disneyland_Paris,Europe
344385466,5,2015-11,Singapore,Disneyland_HongKong,Asia
384468301,5,2015-12,Canada,Disneyland_HongKong,Americas
352457306,4,2016-2,United States,Disneyland_California,Americas
288683477,5,2015-7,United States,Disneyland_California,Americas
214606248,5,2014-6,United Kingdom,Disneyland_California,Europe
234441531,5,2014-9,Australia,Disneyland_California,Oceania
506335401,5,2017-7,Canada,Disneyland_California,Americas
148095722,4,2012-12,United States,Disneyland_California,Americas
472487429,5,2017-3,Hong Kong,Disneyland_HongKong,Asia
350088595,3,2015-3,United Kingdom,Disneyland_Paris,Europe
218847296,4,2014-7,United States,Disneyland_California,Americas
305489764,5,2015-8,United States,Disneyland_California,Americas
468679610,5,2017-3,Philippines,Disneyland_HongKong,Asia
234668846,1,2014-10,Netherlands,Disneyland_Paris,Europe
368425562,5,2016-4,India,Disneyland_Paris,Asia
286535948,4,2015-7,United States,Disneyland_California,Americas
236927570,5,2014-9,United States,Disneyland_California,Americas
336357239,1,2016-1,United States,Disneyland_California,Americas
207416974,3,2014-1,Hong Kong,Disneyland_HongKong,Asia
135727196,4,2012-7,United Kingdom,Disneyland_Paris,Europe
249431907,3,2014-12,South Africa,Disneyland_HongKong,Africa
337092058,3,2016-1,United States,Disneyland_Paris,Americas
356892367,5,2015-12,United States,Disneyland_California,Americas
467278780,5,2017-2,United States,Disneyland_California,Americas
199468149,5,2014-3,United States,Disneyland_California,Americas
169971254,5,2013-7,United Kingdom,Disneyland_Paris,Europe
262016550,2,2015-3,United States,Disneyland_California,Americas
407850171,5,2016-8,United States,Disneyland_HongKong,Americas
518119241,5,2017-8,Ireland,Disneyland_Paris,Europe
175354767,5,2013-8,United States,Disneyland_California,Americas
248476567,5,2014-12,United States,Disneyland_California,Americas
182953754,5,2013-10,United Kingdom,Disneyland_Paris,Europe
419624135,4,2016-9,United States,Disneyland_California,Americas
133271870,5,2012-6,United States,Disneyland_California,Americas
239788373,4,2014-11,United States,Disneyland_California,Americas
499327056,4,2017-7,Nepal,Disneyland_Paris,Asia
344569231,4,2016-1,United States,Disneyland_California,Americas
173017597,4,2013-6,United States,Disneyland_Paris,Americas
568231280,5,2018-2,India,Disneyland_HongKong,Asia
402587476,5,2016-8,United Kingdom,Disneyland_HongKong,Europe
279504978,5,2015-6,United States,Disneyland_California,Americas
94402420,4,2010-12,United States,Disneyland_California,Americas
234228114,5,2014-10,Australia,Disneyland_HongKong,Oceania
568811936,2,2018-2,Ireland,Disneyland_Paris,Europe
165602429,4,2013-5,United States,Disneyland_California,Americas
261588886,4,2015-3,Russia,Disneyland_Paris,Europe
210338710,4,2014-6,United Kingdom,Disneyland_Paris,Europe
265965853,5,2014-9,Philippines,Disneyland_HongKong,Asia
255107504,4,2015-2,United States,Disneyland_California,Americas
250375610,5,2015-1,United States,Disneyland_California,Americas
436847173,5,2016-11,United Kingdom,Disneyland_Paris,Europe
469420760,5,2017-3,New Zealand,Disneyland_HongKong,Oceania
516368010,3,2017-3,United Kingdom,Disneyland_California,Europe
263619989,2,2014-6,Sweden,Disneyland_Paris,Europe
562847995,3,2018-2,Singapore,Disneyland_HongKong,Asia
127717746,3,2012-4,United Arab Emirates,Disneyland_HongKong,Asia
500634946,5,2017-6,Australia,Disneyland_HongKong,Oceania
509450909,5,2017-7,United Kingdom,Disneyland_California,Europe
201371309,1,2014-4,United Kingdom,Disneyland_Paris,Europe
646903809,5,2019-1,New Zealand,Disneyland_Paris,Oceania
256138483,4,2015-2,United Kingdom,Disneyland_HongKong,Europe
523158480,5,2017-8,United States,Disneyland_California,Americas
341660531,3,2016-1,United Kingdom,Disneyland_Paris,Europe
604133419,5,2018-6,Canada,Disneyland_California,Americas
581110272,4,2018-5,United States,Disneyland_Paris,Americas
114650741,5,2010-8,United States,Disneyland_California,Americas
524605638,4,2017-9,United Kingdom,Disneyland_Paris,Europe
173360410,5,2013-8,United States,Disneyland_California,Americas
343809995,5,2015-12,United Kingdom,Disneyland_Paris,Europe
555280549,5,2018-1,United States,Disneyland_California,Americas
277730050,5,2014-7,Australia,Disneyland_California,Oceania
194767314,5,2014-2,United Kingdom,Disneyland_Paris,Europe
618747817,5,2018-1,Singapore,Disneyland_HongKong,Asia
557284576,5,2017-12,Australia,Disneyland_Paris,Oceania
240147393,5,missing,United States,Disneyland_California,Americas
415855061,5,2016-9,Ireland,Disneyland_Paris,Europe
182349151,2,2013-10,United Kingdom,Disneyland_HongKong,Europe
242595137,5,2014-11,United States,Disneyland_California,Americas
321497633,5,2015-10,United Arab Emirates,Disneyland_California,Asia
491334028,5,2017-6,United States,Disneyland_California,Americas
121784819,3,missing,Singapore,Disneyland_HongKong,Asia
437959909,5,2016-11,Philippines,Disneyland_HongKong,Asia
144867934,5,2012-9,United States,Disneyland_California,Americas
561816890,5,2018-2,Australia,Disneyland_California,Oceania
211492576,2,2014-2,United Kingdom,Disneyland_Paris,Europe
611923467,4,2018-8,Australia,Disneyland_Paris,Oceania
301531886,2,2015-7,United Kingdom,Disneyland_California,Europe
567924329,5,2018-3,United States,Disneyland_California,Americas
667491422,5,2019-4,United States,Disneyland_California,Americas
599880269,3,2018-6,United States,Disneyland_California,Americas
448101963,2,2016-12,Australia,Disneyland_Paris,Oceania
419982957,4,2016-9,Canada,Disneyland_California,Americas
348341788,4,2015-5,United States,Disneyland_California,Americas
138173471,5,2012-7,Denmark,Disneyland_California,Europe
151046392,4,2012-12,Australia,Disneyland_Paris,Oceania
184732708,4,2013-9,Sweden,Disneyland_Paris,Europe
149222130,5,2012-12,Malaysia,Disneyland_HongKong,Asia
122438005,5,2011-8,Canada,Disneyland_California,Americas
312070502,5,2015-9,United States,Disneyland_California,Americas
365008675,4,2016-4,Thailand,Disneyland_HongKong,Asia
303567339,5,2014-12,United States,Disneyland_Paris,Americas
301342775,2,2015-8,Spain,Disneyland_Paris,Europe
394114326,4,2016-6,United States,Disneyland_California,Americas
478198102,4,2017-4,Australia,Disneyland_HongKong,Oceania
538215709,5,2017-10,United Kingdom,Disneyland_California,Europe
207086311,5,2013-7,Brazil,Disneyland_Paris,Americas
213780591,5,2014-1,United States,Disneyland_HongKong,Americas
164764504,4,2013-6,United Kingdom,Disneyland_HongKong,Europe
420375176,5,2016-9,Australia,Disneyland_California,Oceania
128259984,5,2012-4,United States,Disneyland_California,Americas
288155149,1,2015-7,Qatar,Disneyland_HongKong,Asia
277942170,4,2015-6,United States,Disneyland_Paris,Americas
212867889,3,2014-5,United States,Disneyland_California,Americas
570147378,1,2018-4,United Kingdom,Disneyland_Paris,Europe
460865274,5,2017-2,Australia,Disneyland_California,Oceania
339024142,4,2015-2,United States,Disneyland_California,Americas
205694766,5,2014-5,United States,Disneyland_California,Americas
415523097,4,2016-9,Singapore,Disneyland_HongKong,Asia
161434368,1,2013-5,Switzerland,Disneyland_Paris,Europe
175647868,5,2013-4,United States,Disneyland_California,Americas
304557024,5,2015-8,United Kingdom,Disneyland_Paris,Europe
282156612,3,2015-6,Australia,Disneyland_Paris,Oceania
294626854,4,2015-7,Spain,Disneyland_Paris,Europe
376252430,2,2015-6,United States,Disneyland_California,Americas
142393222,3,2012-10,United Kingdom,Disneyland_Paris,Europe
386271750,5,2016-6,United States,Disneyland_California,Americas
501509884,5,2017-6,Australia,Disneyland_California,Oceania
330884955,5,2015-11,United Kingdom,Disneyland_Paris,Europe
581007706,5,2018-3,United Kingdom,Disneyland_Paris,Europe
367733780,5,2016-4,United Arab Emirates,Disneyland_HongKong,Asia
567020259,2,2018-3,Singapore,Disneyland_HongKong,Asia
266885380,5,2015-4,United States,Disneyland_California,Americas
7285983,4,missing,United States,Disneyland_California,Americas
625298215,4,2018-5,United Kingdom,Disneyland_California,Europe
162442953,4,2013-3,United States,Disneyland_California,Americas
328147342,3,2015-11,Australia,Disneyland_HongKong,Oceania
553288400,5,2018-1,Australia,Disneyland_California,Oceania
286553031,5,2015-5,United States,Disneyland_California,Americas
128660817,5,2012-4,United States,Disneyland_California,Americas
120433440,5,2011-10,United States,Disneyland_California,Americas
150315765,5,2013-1,United States,Disneyland_California,Americas
186489264,5,2013-11,United States,Disneyland_California,Americas
283045198,3,2015-6,United States,Disneyland_California,Americas
528263559,4,2017-9,United Kingdom,Disneyland_Paris,Europe
216017239,5,2014-6,Australia,Disneyland_California,Oceania
527939194,3,2017-8,United States,Disneyland_Paris,Americas
160656278,4,2013-4,Philippines,Disneyland_HongKong,Asia
132777710,5,2012-6,United States,Disneyland_California,Americas
157396373,4,2012-5,India,Disneyland_HongKong,Asia
176716615,5,2013-4,New Zealand,Disneyland_California,Oceania
259667245,4,2015-3,United States,Disneyland_California,Americas
418213889,5,2016-9,United States,Disneyland_HongKong,Americas
347616565,5,2016-2,United Kingdom,Disneyland_HongKong,Europe
157118505,5,2013-4,Philippines,Disneyland_HongKong,Asia
614974999,4,2018-9,Singapore,Disneyland_HongKong,Asia
148578467,2,2012-12,Australia,Disneyland_California,Oceania
612629669,4,2018-8,United Kingdom,Disneyland_Paris,Europe
158807520,3,2013-4,United States,Disneyland_California,Americas
504323003,5,2017-7,Canada,Disneyland_California,Americas
224525161,4,2014-8,United Kingdom,Disneyland_Paris,Europe
345168650,5,2016-2,United Kingdom,Disneyland_Paris,Europe
120904658,5,2011-11,India,Disneyland_HongKong,Asia
224152472,5,2014-7,New Zealand,Disneyland_California,Oceania
587634894,4,2018-6,Australia,Disneyland_Paris,Oceania
420853986,5,2016-9,United States,Disneyland_California,Americas
129807695,5,2011-7,United Kingdom,Disneyland_Paris,Europe
317423804,5,2015-7,Australia,Disneyland_California,Oceania
398210382,4,2015-8,Malaysia,Disneyland_HongKong,Asia
332827724,4,2015-1,Australia,Disneyland_HongKong,Oceania
335591282,4,2015-12,Malaysia,Disneyland_HongKong,Asia
48125040,4,missing,United Kingdom,Disneyland_Paris,Europe
291129377,5,2015-7,United States,Disneyland_California,Americas
321030013,5,2015-10,Singapore,Disneyland_Paris,Asia
226220222,4,2014-8,United Kingdom,Disneyland_Paris,Europe
558382621,5,2017-12,China,Disneyland_Paris,Asia
446361841,5,2016-12,United States,Disneyland_California,Americas
208161340,2,2014-5,Australia,Disneyland_Paris,Oceania
451715188,5,2017-1,Spain,Disneyland_Paris,Europe
156279574,4,2012-8,United States,Disneyland_California,Americas
46338917,3,missing,Australia,Disneyland_California,Oceania
571628151,4,2018-3,Australia,Disneyland_HongKong,Oceania
464348443,5,2016-9,Canada,Disneyland_California,Americas
322493907,5,2015-10,United States,Disneyland_California,Americas
197324929,5,2014-3,United States,Disneyland_California,Americas
267588575,5,2015-4,United States,Disneyland_California,Americas
160383572,4,2013-5,Guernsey,Disneyland_Paris,Europe
373651378,4,2016-5,Australia,Disneyland_HongKong,Oceania
503124976,4,2017-7,United Kingdom,Disneyland_Paris,Europe
19540250,1,missing,United Kingdom,Disneyland_Paris,Europe
632538340,3,2018-10,India,Disneyland_HongKong,Asia
269801306,4,2014-12,United States,Disneyland_California,Americas
470140338,3,2017-3,United States,Disneyland_California,Americas
164787148,4,2013-5,United States,Disneyland_California,Americas
187531284,5,2013-12,United Kingdom,Disneyland_Paris,Europe
342640594,5,2015-8,United States,Disneyland_California,Americas
207883194,5,missing,United Kingdom,Disneyland_Paris,Europe
343425075,5,2016-1,Australia,Disneyland_HongKong,Oceania
383474630,5,2016-6,United States,Disneyland_California,Americas
124401924,4,2012-2,United Kingdom,Disneyland_Paris,Europe
137418471,5,2012-8,United States,Disneyland_Paris,Americas
116839317,1,2011-8,Cyprus,Disneyland_Paris,Asia
442942285,4,2016-12,United States,Disneyland_HongKong,Americas
470680282,5,2016-10,United Kingdom,Disneyland_Paris,Europe
202772335,2,2014-4,Canada,Disneyland_California,Americas
329805636,3,2015-11,United States,Disneyland_California,Americas
116310840,1,2011-2,United Kingdom,Disneyland_Paris,Europe
216572933,5,2014-6,Turkey,Disneyland_California,Asia
279140513,5,2015-5,Philippines,Disneyland_HongKong,Asia
190425517,5,2014-1,New Zealand,Disneyland_California,Oceania
561793532,5,2018-2,United Kingdom,Disneyland_Paris,Europe
194616781,5,2014-2,United Kingdom,Disneyland_Paris,Europe
500015146,4,2017-6,United States,Disneyland_California,Americas
473441042,5,2017-4,United Kingdom,Disneyland_Paris,Europe
216368112,5,2013-8,United States,Disneyland_California,Americas
131059423,5,2012-4,United States,Disneyland_California,Americas
326542682,5,2015-11,Portugal,Disneyland_Paris,Europe
299905221,4,2015-2,United States,Disneyland_California,Americas
29687961,4,missing,United States,Disneyland_California,Americas
126534762,3,2012-3,United Kingdom,Disneyland_Paris,Europe
295349520,3,2015-7,United States,Disneyland_California,Americas
255740856,4,2015-2,United Kingdom,Disneyland_Paris,Europe
254388407,5,2014-12,United States,Disneyland_California,Americas
135031989,4,2011-10,Singapore,Disneyland_Paris,Asia
655721400,4,2019-3,Germany,Disneyland_California,Europe
225889837,5,2014-8,United Kingdom,Disneyland_Paris,Europe
539504720,5,2017-10,United States,Disneyland_California,Americas
531024583,3,2017-8,Netherlands,Disneyland_Paris,Europe
127966985,5,2012-4,Philippines,Disneyland_HongKong,Asia
256960471,5,2015-2,United States,Disneyland_California,Americas
154105383,5,2013-2,Egypt,Disneyland_Paris,Africa
378444209,5,2016-5,Canada,Disneyland_California,Americas
304971065,5,2015-2,United Kingdom,Disneyland_Paris,Europe
365943162,5,2016-4,United Kingdom,Disneyland_Paris,Europe
131332841,4,2011-7,Spain,Disneyland_Paris,Europe
576283485,4,2018-4,United States,Disneyland_California,Americas
325840657,4,2014-12,United States,Disneyland_California,Americas
210863122,4,2014-6,India,Disneyland_HongKong,Asia
663519403,3,2019-3,United Kingdom,Disneyland_Paris,Europe
554856633,5,2018-1,Australia,Disneyland_HongKong,Oceania
